Country.Region,Date,Cases,NewCases,Population,PopDensity,Urban population,Recovered,Deaths,StillInfected,MortalityRate,MortalityRatePop,RecoveryRate,NewDeaths
Belgium,2020-04-03,16770,1422,11589623,383,98,2872,1143,12755,6.815742397137746,0.009862270757210998,17.12581991651759,132
Belize,2020-04-03,4,1,397628,17,46,0,0,4,0,0,0,0
Benin,2020-04-03,16,3,12123200,108,48,2,0,14,0,0,12.5,0
Bhutan,2020-04-03,5,0,771608,20,46,2,0,3,0,0,40,0
Bolivia,2020-04-03,132,9,11673021,11,69,1,9,122,6.8181818181818175,7.710086360677326e-5,0.7575757575757576,1
Bosnia and Herzegovina,2020-04-03,579,46,3280819,64,52,27,17,535,2.936096718480138,5.181633000784255e-4,4.66321243523316,1
Botswana,2020-04-03,4,0,2351627,4,73,0,1,3,25,4.252375057779146e-5,0,0
Brazil,2020-04-03,9056,1012,212559417,25,88,127,359,8570,3.964222614840989,1.68893952131982e-4,1.4023851590106007,35
Brunei,2020-04-03,134,1,437479,83,80,65,1,68,0.7462686567164178,2.2858240052665382e-4,48.507462686567166,0
Bulgaria,2020-04-03,485,28,6948445,64,76,30,14,441,2.88659793814433,2.0148392913810215e-4,6.185567010309279,4
Burkina Faso,2020-04-03,302,14,20903273,76,31,50,16,236,5.298013245033113,7.654303706409996e-5,16.55629139072848,0
Burma,2020-04-03,20,0,NA,NA,NA,0,1,19,5,NA,0,0
Burundi,2020-04-03,3,0,11890784,463,14,0,0,3,0,0,0,0
Cabo Verde,2020-04-03,6,0,555987,138,68,0,1,5,16.666666666666664,1.7986032047511902e-4,0,0
Cambodia,2020-04-03,114,4,16718965,95,24,35,0,79,0,0,30.701754385964914,0
Cameroon,2020-04-03,509,203,26545863,56,56,17,8,484,1.5717092337917484,3.0136522591109585e-5,3.3398821218074657,1
Canada,2020-04-03,12437,1153,37742154,4,81,2175,179,10083,1.4392538393503256,4.742707583674212e-4,17.488140226742786,40
Central African Republic,2020-04-03,8,5,4829767,8,43,0,0,8,0,0,0,0
Chad,2020-04-03,8,0,16425864,13,23,0,0,8,0,0,0,0
Chile,2020-04-03,3737,333,19116201,26,85,427,22,3288,0.5887075194005887,1.1508562815383663e-4,11.426277762911425,4
China,2020-04-03,82511,79,1439323776,153,61,76760,3326,2425,4.030977687823442,2.3108073773666336e-4,93.0300202397256,4
Colombia,2020-04-03,1267,106,50882891,46,80,55,25,1187,1.973164956590371,4.913242842274823e-5,4.3409629044988165,6
Comoros,2020-04-03,0,0,869601,467,29,0,0,0,NaN,0,NaN,0
Congo (Brazzaville),2020-04-03,22,0,NA,NA,NA,2,2,18,9.090909090909092,NA,9.090909090909092,0
Congo (Kinshasa),2020-04-03,134,0,NA,NA,NA,3,13,118,9.701492537313433,NA,2.2388059701492535,0
Costa Rica,2020-04-03,416,20,5094118,100,80,11,2,403,0.4807692307692308,3.926096725674592e-5,2.644230769230769,0
Cote d'Ivoire,2020-04-03,218,24,NA,NA,NA,19,1,198,0.45871559633027525,NA,8.715596330275229,0
Croatia,2020-04-03,1079,68,4105267,73,58,92,8,979,0.7414272474513438,1.9487161249195242e-4,8.526413345690456,1
Cuba,2020-04-03,269,36,11326616,106,78,15,6,248,2.2304832713754648,5.297257362658008e-5,5.5762081784386615,0
Cyprus,2020-04-03,396,40,1207359,131,67,28,11,357,2.7777777777777777,9.110794718058176e-4,7.07070707070707,1
Czechia,2020-04-03,4091,233,NA,NA,NA,72,53,3966,1.295526766071865,NA,1.7599608897580055,9
Denmark,2020-04-03,3757,371,5792202,137,88,1193,139,2425,3.6997604471652914,0.0023997781845315476,31.754059089699226,16
Diamond Princess,2020-04-03,712,0,NA,NA,NA,619,11,82,1.544943820224719,NA,86.93820224719101,0
Djibouti,2020-04-03,49,9,988,43,79,8,0,41,0,0,16.3265306122449,0
Dominica,2020-04-03,12,0,71986,96,74,0,0,12,0,0,0,0
Dominican Republic,2020-04-03,1488,108,10847910,225,85,16,68,1404,4.56989247311828,6.268488584437002e-4,1.0752688172043012,8
Ecuador,2020-04-03,3368,205,17643054,71,63,65,145,3158,4.305225653206651,8.218531780268881e-4,1.9299287410926365,25
Egypt,2020-04-03,985,120,102334404,103,43,216,66,703,6.7005076142131985,6.44944392308182e-5,21.928934010152286,8
El Salvador,2020-04-03,46,5,6486205,313,73,0,2,44,4.3478260869565215,3.083467142959558e-5,0,0
Equatorial Guinea,2020-04-03,16,1,1402985,50,73,1,0,15,0,0,6.25,0
Eritrea,2020-04-03,22,0,3546421,35,63,0,0,22,0,0,0,0
Estonia,2020-04-03,961,103,1326535,31,68,48,12,901,1.2486992715920915,9.046123924359328e-4,4.994797086368366,1
Eswatini,2020-04-03,9,0,1160164,67,30,0,0,9,0,0,0,0
Ethiopia,2020-04-03,35,6,114963588,115,21,3,0,32,0,0,8.571428571428571,0
Faroe Islands,2020-04-03,179,2,48863,35,43,91,0,88,0,0,50.83798882681564,0
Fiji,2020-04-03,7,0,896445,49,59,0,0,7,0,0,0,0
Finland,2020-04-03,1615,97,5540720,18,86,300,20,1295,1.238390092879257,3.6096391804675207e-4,18.575851393188856,1
France,2020-04-03,65202,5273,65273511,119,82,14135,6520,44547,9.999693260942916,0.009988738004303156,21.678782859421492,1122
Gabon,2020-04-03,21,0,2225734,9,87,1,1,19,4.761904761904762,4.49289987033491e-5,4.761904761904762,0
Gambia,2020-04-03,4,0,2416668,239,59,2,1,1,25,4.137928751487585e-5,50,0
Georgia,2020-04-03,155,21,3989167,57,58,28,0,127,0,0,18.064516129032256,0
Germany,2020-04-03,91159,6365,83783942,240,76,24575,1275,65309,1.3986550971379677,0.0015217713198550625,26.958391382090635,168
Ghana,2020-04-03,205,1,31072940,137,57,31,5,169,2.4390243902439024,1.609117128923108e-5,15.121951219512194,0
Greece,2020-04-03,1613,69,10423054,81,85,78,63,1472,3.9057656540607564,6.044293735789913e-4,4.835709857408556,10
Greenland,2020-04-03,10,0,5677,0,87,3,0,7,0,0,30,0
Grenada,2020-04-03,12,2,112523,331,35,0,0,12,0,0,0,0
Guatemala,2020-04-03,50,3,17915568,167,52,12,1,37,2,5.581737626180761e-6,24,0
Guinea,2020-04-03,73,21,13132795,53,39,2,0,71,0,0,2.73972602739726,0
Guinea-Bissau,2020-04-03,15,6,1968001,70,45,0,0,15,0,0,0,0
Guyana,2020-04-03,23,4,786552,4,27,0,4,19,17.391304347826086,5.085487037093542e-4,0,0
Haiti,2020-04-03,18,2,11402528,414,57,1,0,17,0,0,5.555555555555555,0
Holy See,2020-04-03,7,0,801,2003,NA,0,0,7,0,0,0,0
Honduras,2020-04-03,222,3,9904607,89,57,3,15,204,6.756756756756757,1.5144467619967152e-4,1.3513513513513513,1
Hungary,2020-04-03,623,38,9660351,107,72,43,26,554,4.173354735152488,2.691413593564043e-4,6.902086677367576,5
Iceland,2020-04-03,1364,45,341243,3,94,309,4,1051,0.2932551319648094,0.0011721852169861362,22.653958944281523,0
India,2020-04-03,2567,24,1380004385,464,35,192,72,2303,2.8048305414881183,5.217374725950599e-6,7.479548110634983,0
Indonesia,2020-04-03,1986,196,273523615,151,56,134,181,1671,9.113796576032225,6.617344538971525e-5,6.747230614300101,11
Iran,2020-04-03,53183,2715,83992949,52,76,17935,3294,31954,6.193708515879134,0.003921757765642923,33.72318221988229,134
Iraq,2020-04-03,820,48,40222493,93,73,226,54,540,6.585365853658537,1.3425323984766436e-4,27.5609756097561,0
Ireland,2020-04-03,4273,424,4937786,72,63,5,120,4148,2.808331383103206,0.0024302389775498574,0.11701380762930025,22
Israel,2020-04-03,7428,571,8655535,400,93,403,40,6985,0.5385029617662896,4.6213203458827216e-4,5.425417339795368,4
Italy,2020-04-03,119827,4585,60461826,206,69,19758,14681,85388,12.25182972118137,0.02428143668700975,16.488771311974766,766
Jamaica,2020-04-03,47,0,2961167,273,55,2,3,42,6.382978723404255,1.0131140864395692e-4,4.25531914893617,0
Japan,2020-04-03,2617,122,126476461,347,92,514,63,2040,2.407336645013374,4.9811640444303704e-5,19.64081008788689,1
Jordan,2020-04-03,310,11,10203134,115,91,58,5,247,1.6129032258064515,4.900455095463806e-5,18.70967741935484,0
Kazakhstan,2020-04-03,464,29,18776707,7,58,29,6,429,1.293103448275862,3.195448488385104e-5,6.25,3
Kenya,2020-04-03,122,12,53771296,94,28,4,4,114,3.278688524590164,7.438913133133335e-6,3.278688524590164,1
"Korea, South",2020-04-03,10062,86,51269185,527,82,6021,174,3867,1.7292784734645201,3.393851491885428e-4,59.83899821109123,5
Kosovo,2020-04-03,126,1,NA,NA,NA,10,1,115,0.7936507936507936,NA,7.936507936507936,0
Kuwait,2020-04-03,417,75,4270571,240,NA,82,0,335,0,0,19.664268585131893,0
Kyrgyzstan,2020-04-03,130,14,6524195,34,36,6,1,123,0.7692307692307693,1.532756148459695e-5,4.615384615384616,1
Laos,2020-04-03,10,0,7275560,32,36,0,0,10,0,0,0,0
Latvia,2020-04-03,493,35,1886198,30,69,1,1,491,0.2028397565922921,5.301670344258662e-5,0.2028397565922921,1
Lebanon,2020-04-03,508,14,6825445,667,78,50,17,441,3.346456692913386,2.4906800948509584e-4,9.84251968503937,1
Liberia,2020-04-03,7,1,5057681,53,53,0,0,7,0,0,0,0
Libya,2020-04-03,11,0,6871292,4,78,0,1,10,9.090909090909092,1.4553303803709695e-5,0,0
Liechtenstein,2020-04-03,75,0,38128,238,15,0,0,75,0,0,0,0
Lithuania,2020-04-03,696,47,2722289,43,71,7,9,680,1.293103448275862,3.3060413497611754e-4,1.0057471264367817,0
Luxembourg,2020-04-03,2612,125,625978,242,88,500,31,2081,1.1868300153139357,0.0049522507180763545,19.142419601837673,1
Madagascar,2020-04-03,70,11,27691018,48,39,0,0,70,0,0,0,0
Malawi,2020-04-03,3,0,19129952,203,18,0,0,3,0,0,0,0
Malaysia,2020-04-03,3333,217,32365999,99,78,827,53,2453,1.5901590159015901,1.6375209058123002e-4,24.81248124812481,3
Maldives,2020-04-03,19,0,540544,1802,35,13,0,6,0,0,68.42105263157895,0
Mali,2020-04-03,39,3,20250833,17,44,0,3,36,7.6923076923076925,1.4814205420586897e-5,0,0
Malta,2020-04-03,202,6,441543,138,93,2,0,200,0,0,0.9900990099009901,0
Mauritania,2020-04-03,6,0,4649658,5,57,2,1,3,16.666666666666664,2.150695814616903e-5,33.33333333333333,0
Mauritius,2020-04-03,186,17,1271768,626,41,0,7,179,3.763440860215054,5.504148555396896e-4,0,0
Mexico,2020-04-03,1688,178,128932753,66,84,633,60,995,3.5545023696682465,4.653588681225165e-5,37.5,10
Moldova,2020-04-03,591,86,4033963,123,43,26,8,557,1.353637901861252,1.9831614717338758e-4,4.39932318104907,2
Monaco,2020-04-03,64,4,39242,26337,NA,3,1,60,1.5625,0.0025482900973446817,4.6875,0
Mongolia,2020-04-03,14,0,3278290,2,67,2,0,12,0,0,14.285714285714285,0
Montenegro,2020-04-03,174,30,628066,47,68,1,2,171,1.1494252873563218,3.1843787117914355e-4,0.5747126436781609,0
Morocco,2020-04-03,791,83,36910560,83,64,57,48,686,6.06826801517067,1.300440849447963e-4,7.206068268015171,4
Mozambique,2020-04-03,10,0,31255435,40,38,0,0,10,0,0,0,0
MS Zaandam,2020-04-03,9,0,NA,NA,NA,0,2,7,22.22222222222222,NA,0,0
Namibia,2020-04-03,14,0,2540905,3,55,3,0,11,0,0,21.428571428571427,0
Nepal,2020-04-03,6,0,29136808,203,21,1,0,5,0,0,16.666666666666664,0
Netherlands,2020-04-03,15821,1033,17134872,508,92,260,1490,14071,9.417862334871375,0.008695717131706615,1.6433853738701727,149
New Zealand,2020-04-03,868,71,4822233,18,87,103,1,764,0.1152073732718894,2.0737280840639594e-5,11.866359447004609,0
Nicaragua,2020-04-03,5,0,6624554,55,57,0,1,4,20,1.5095355853390282e-5,0,0
Niger,2020-04-03,120,22,24206644,19,17,0,5,115,4.166666666666666,2.065548615495812e-5,0,0
Nigeria,2020-04-03,210,26,206139589,226,52,25,4,181,1.9047619047619049,1.940432703589023e-6,11.904761904761903,2
North Macedonia,2020-04-03,430,46,2083374,83,59,20,12,398,2.7906976744186047,5.759887566994693e-4,4.651162790697675,1
Norway,2020-04-03,5370,223,5421241,15,83,32,59,5279,1.0986964618249535,0.0010883116983731215,0.5959031657355679,9
Oman,2020-04-03,252,21,5106626,16,87,57,1,194,0.3968253968253968,1.95824013742146e-5,22.61904761904762,0
Pakistan,2020-04-03,2686,265,220892340,287,35,126,40,2520,1.4892032762472078,1.8108368990975422e-5,4.690990320178704,6
Panama,2020-04-03,1475,158,4314767,58,68,10,37,1428,2.5084745762711864,8.575202322628313e-4,0.6779661016949152,5
Papua New Guinea,2020-04-03,1,0,8947024,20,13,0,0,1,0,0,0,0
Paraguay,2020-04-03,92,15,7132538,18,62,6,3,83,3.260869565217391,4.206076434503398e-5,6.521739130434782,0
Peru,2020-04-03,1595,181,32971854,26,79,537,61,997,3.8244514106583067,1.8500627838519484e-4,33.66771159874608,6
Philippines,2020-04-03,3018,385,109581078,368,47,52,136,2830,4.506295559973492,1.2410901816461414e-4,1.7229953611663356,29
Poland,2020-04-03,3383,437,37846611,124,60,56,71,3256,2.0987289388117056,1.8759935995325973e-4,1.6553355010345847,14
Portugal,2020-04-03,9886,852,10196709,111,66,68,246,9572,2.488367388225774,0.0024125431058197306,0.687841391867287,37
Qatar,2020-04-03,1075,126,2881053,248,96,93,3,979,0.27906976744186046,1.0412859464924803e-4,8.651162790697674,0
Romania,2020-04-03,3183,445,19237691,84,55,283,133,2767,4.178448005026705,6.91351160594065e-4,8.890983349041784,18
Russia,2020-04-03,4149,601,145934462,9,74,281,34,3834,0.8194745721860689,2.3298129539820415e-5,6.772716317184864,4
Rwanda,2020-04-03,89,5,12952218,525,18,0,0,89,0,0,0,0
Saint Kitts and Nevis,2020-04-03,9,0,NA,NA,NA,0,0,9,0,NA,0,0
Saint Lucia,2020-04-03,13,0,183627,301,19,1,0,12,0,0,7.6923076923076925,0
Saint Vincent and the Grenadines,2020-04-03,3,1,NA,NA,NA,1,0,2,0,NA,33.33333333333333,0
San Marino,2020-04-03,245,0,33931,566,97,21,30,194,12.244897959183673,0.08841472399870325,8.571428571428571,0
Sao Tome and Principe,2020-04-03,0,0,NA,NA,NA,0,0,0,NaN,NA,NaN,0
Saudi Arabia,2020-04-03,2039,154,34813871,16,84,351,25,1663,1.2260912211868562,7.181045738924005e-5,17.214320745463464,4
Senegal,2020-04-03,207,12,16743927,87,49,66,1,140,0.4830917874396135,5.972314618906306e-6,31.88405797101449,0
Serbia,2020-04-03,1476,305,8737371,100,56,0,39,1437,2.642276422764228,4.463585213446928e-4,0,8
Seychelles,2020-04-03,10,0,98347,214,56,0,0,10,0,0,0,0
Sierra Leone,2020-04-03,2,0,7976983,111,43,0,0,2,0,0,0,0
Singapore,2020-04-03,1114,65,5850342,8358,NA,282,5,827,0.4488330341113106,8.546508904949489e-5,25.314183123877914,1
Slovakia,2020-04-03,450,24,5459642,114,54,10,1,439,0.2222222222222222,1.8316219268589405e-5,2.2222222222222223,0
Slovenia,2020-04-03,934,37,2078938,103,55,70,20,844,2.141327623126338,9.620296516779241e-4,7.494646680942184,3
Somalia,2020-04-03,7,2,15893222,25,47,1,0,6,0,0,14.285714285714285,0
South Africa,2020-04-03,1505,43,59308690,49,67,95,9,1401,0.5980066445182725,1.5174842000388138e-5,6.312292358803987,4
South Sudan,2020-04-03,0,0,11193725,18,25,0,0,0,NaN,0,NaN,0
Spain,2020-04-03,119199,7134,46754778,94,80,30513,11198,77488,9.394374113876793,0.023950493359202775,25.598369113834845,850
Sri Lanka,2020-04-03,159,8,21413249,341,18,24,4,131,2.515723270440252,1.8680023755386212e-5,15.09433962264151,0
Sudan,2020-04-03,10,2,43849260,25,35,2,2,6,20,4.561080392234669e-6,20,0
Suriname,2020-04-03,10,0,586632,4,65,0,1,9,10,1.704646183638124e-4,0,1
Sweden,2020-04-03,6131,563,10099265,25,88,205,358,5568,5.839177948132441,0.003544812419517658,3.3436633501875717,50
Switzerland,2020-04-03,19606,779,8654622,219,74,4846,591,14169,3.0143833520350913,0.006828721115722905,24.716923390798733,55
Syria,2020-04-03,16,0,17500658,95,60,0,2,14,12.5,1.1428141730442364e-5,0,0
Taiwan*,2020-04-03,348,9,NA,NA,NA,50,5,293,1.4367816091954022,NA,14.367816091954023,0
Tajikistan,2020-04-03,0,0,9537645,68,27,0,0,0,NaN,0,NaN,0
Tanzania,2020-04-03,20,0,59734218,67,37,3,1,16,5,1.6740823492491357e-6,15,0
Thailand,2020-04-03,1978,103,69799978,137,51,612,19,1347,0.9605662285136503,2.7220638952063856e-5,30.940343781597573,4
Timor-Leste,2020-04-03,1,0,1318445,89,33,0,0,1,0,0,0,0
Togo,2020-04-03,40,1,8278724,152,43,17,3,20,7.5,3.6237468479442e-5,42.5,1
Trinidad and Tobago,2020-04-03,98,4,1399488,273,52,1,6,91,6.122448979591836,4.287282206063932e-4,1.0204081632653061,1
Tunisia,2020-04-03,495,40,11818619,76,70,5,18,472,3.6363636363636362,1.523020583030894e-4,1.0101010101010102,4
Turkey,2020-04-03,20921,2786,84339067,110,76,484,425,20012,2.0314516514506957,5.039183087002847e-4,2.313464939534439,69
Uganda,2020-04-03,48,3,45741007,229,26,0,0,48,0,0,0,0
Ukraine,2020-04-03,1072,175,43733762,75,69,22,27,1023,2.5186567164179103,6.173719974055742e-5,2.0522388059701493,5
United Arab Emirates,2020-04-03,1264,240,9890402,118,86,108,9,1147,0.7120253164556962,9.099731234382586e-5,8.544303797468354,1
United Kingdom,2020-04-03,38689,4516,67886011,281,83,208,4467,34014,11.545917444234794,0.0065801480072234615,0.537620512290315,715
Uruguay,2020-04-03,369,19,3473730,20,96,68,4,297,1.084010840108401,1.1514999726518758e-4,18.428184281842817,0
US,2020-04-03,275367,31745,331002651,36,83,9707,9246,256414,3.357700813823007,0.0027933311023542228,3.525113757276652,1325
Uzbekistan,2020-04-03,227,22,33469203,79,50,25,2,200,0.881057268722467,5.975642742374236e-6,11.013215859030836,0
Venezuela,2020-04-03,153,7,28435940,32,NA,52,7,94,4.57516339869281,2.4616735019134237e-5,33.98692810457516,2
Vietnam,2020-04-03,237,4,97338579,314,38,85,0,152,0,0,35.86497890295359,0
West Bank and Gaza,2020-04-03,194,33,NA,NA,NA,21,1,172,0.5154639175257731,NA,10.824742268041238,0
Western Sahara,2020-04-03,0,0,597339,2,87,0,0,0,NaN,0,NaN,0
Yemen,2020-04-03,0,0,29825964,56,38,0,0,0,NaN,0,NaN,0
Zambia,2020-04-03,39,0,18383955,25,45,2,1,36,2.564102564102564,5.4395259344357625e-6,5.128205128205128,0
Zimbabwe,2020-04-03,9,0,14862924,38,38,0,1,8,11.11111111111111,6.7281512036258815e-6,0,0
Afghanistan,2020-04-04,299,18,38928346,60,25,10,7,282,2.341137123745819,1.7981755505358486e-5,3.3444816053511706,1
Albania,2020-04-04,333,29,2877797,105,63,99,20,214,6.006006006006006,6.949760528626585e-4,29.72972972972973,3
Algeria,2020-04-04,1251,80,43851044,18,73,90,130,1031,10.391686650679457,2.964581641431388e-4,7.1942446043165464,25
Andorra,2020-04-04,466,27,77265,164,88,21,17,428,3.648068669527897,0.022002200220022,4.506437768240343,1
Angola,2020-04-04,10,2,32866272,26,67,2,2,6,20,6.085265770331359e-6,20,0
Antigua and Barbuda,2020-04-04,15,0,97929,223,26,0,0,15,0,0,0,0
Argentina,2020-04-04,1451,186,45195774,17,93,279,43,1129,2.963473466574776,9.514163868506821e-5,19.228118538938663,4
Armenia,2020-04-04,770,34,2963243,104,63,43,7,720,0.9090909090909091,2.362276735320053e-4,5.584415584415584,0
Australia,2020-04-04,5550,220,25499884,3,86,701,30,4819,0.5405405405405406,1.1764759400474136e-4,12.630630630630629,2
Austria,2020-04-04,11781,257,9006398,109,57,2507,186,9088,1.578813343519226,0.0020651985399712516,21.2800271623801,18
Azerbaijan,2020-04-04,521,78,10139177,123,56,32,5,484,0.9596928982725527,4.93136671743673e-5,6.142034548944338,0
Bahamas,2020-04-04,28,4,393244,39,86,0,4,24,14.285714285714285,0.0010171801731240653,0,3
Bahrain,2020-04-04,688,16,1701575,2239,89,423,4,261,0.5813953488372093,2.3507632634471007e-4,61.48255813953488,0
Bangladesh,2020-04-04,70,9,164689383,1265,39,30,8,32,11.428571428571429,4.857629468439991e-6,42.857142857142854,2
Barbados,2020-04-04,52,1,287375,668,31,0,0,52,0,0,0,0
Belarus,2020-04-04,440,89,9449323,47,79,53,5,382,1.1363636363636365,5.291384366901205e-5,12.045454545454545,1
Belgium,2020-04-04,18431,1661,11589623,383,98,3247,1283,13901,6.9610981498562206,0.01107024792782302,17.617058217134176,140
Belize,2020-04-04,4,0,397628,17,46,0,0,4,0,0,0,0
Benin,2020-04-04,16,0,12123200,108,48,2,0,14,0,0,12.5,0
Bhutan,2020-04-04,5,0,771608,20,46,2,0,3,0,0,40,0
Bolivia,2020-04-04,139,7,11673021,11,69,1,10,128,7.1942446043165464,8.566762622974806e-5,0.7194244604316548,1
Bosnia and Herzegovina,2020-04-04,624,45,3280819,64,52,30,21,573,3.3653846153846154,6.400840765674669e-4,4.807692307692308,4
Botswana,2020-04-04,4,0,2351627,4,73,0,1,3,25,4.252375057779146e-5,0,0
Brazil,2020-04-04,10360,1304,212559417,25,88,127,445,9788,4.295366795366795,2.0935322757306961e-4,1.2258687258687258,86
Brunei,2020-04-04,135,1,437479,83,80,66,1,68,0.7407407407407408,2.2858240052665382e-4,48.888888888888886,0
Bulgaria,2020-04-04,503,18,6948445,64,76,34,17,452,3.3797216699801194,2.4465905681055256e-4,6.759443339960239,3
Burkina Faso,2020-04-04,318,16,20903273,76,31,66,16,236,5.031446540880504,7.654303706409996e-5,20.754716981132077,0
Burma,2020-04-04,21,1,NA,NA,NA,0,1,20,4.761904761904762,NA,0,0
Burundi,2020-04-04,3,0,11890784,463,14,0,0,3,0,0,0,0
Cabo Verde,2020-04-04,7,1,555987,138,68,0,1,6,14.285714285714285,1.7986032047511902e-4,0,0
Cambodia,2020-04-04,114,0,16718965,95,24,50,0,64,0,0,43.859649122807014,0
Cameroon,2020-04-04,555,46,26545863,56,56,17,9,529,1.6216216216216217,3.3903587914998284e-5,3.063063063063063,1
Canada,2020-04-04,12978,541,37742154,4,81,2577,218,10183,1.6797657574356604,5.776034934307141e-4,19.85668053629219,39
Central African Republic,2020-04-04,8,0,4829767,8,43,0,0,8,0,0,0,0
Chad,2020-04-04,9,1,16425864,13,23,0,0,9,0,0,0,0
Chile,2020-04-04,4161,424,19116201,26,85,528,27,3606,0.6488824801730353,1.4124145273425404e-4,12.689257390050468,5
China,2020-04-04,82543,32,1439323776,153,61,76946,3330,2267,4.0342609306664405,2.313586460201711e-4,93.21929176308106,4
Colombia,2020-04-04,1406,139,50882891,46,80,85,32,1289,2.275960170697013,6.288950838111772e-5,6.0455192034139404,7
Comoros,2020-04-04,0,0,869601,467,29,0,0,0,NaN,0,NaN,0
Congo (Brazzaville),2020-04-04,22,0,NA,NA,NA,2,2,18,9.090909090909092,NA,9.090909090909092,0
Congo (Kinshasa),2020-04-04,154,20,NA,NA,NA,3,18,133,11.688311688311687,NA,1.948051948051948,5
Costa Rica,2020-04-04,435,19,5094118,100,80,13,2,420,0.45977011494252873,3.926096725674592e-5,2.9885057471264367,0
Cote d'Ivoire,2020-04-04,245,27,NA,NA,NA,25,1,219,0.40816326530612246,NA,10.204081632653061,0
Croatia,2020-04-04,1126,47,4105267,73,58,119,12,995,1.0657193605683837,2.923074187379286e-4,10.568383658969804,4
Cuba,2020-04-04,288,19,11326616,106,78,15,6,267,2.083333333333333,5.297257362658008e-5,5.208333333333334,0
Cyprus,2020-04-04,426,30,1207359,131,67,33,11,382,2.5821596244131455,9.110794718058176e-4,7.746478873239436,0
Czechia,2020-04-04,4472,381,NA,NA,NA,78,59,4335,1.319320214669052,NA,1.744186046511628,6
Denmark,2020-04-04,4077,320,5792202,137,88,1283,161,2633,3.948982094677459,0.002779599192155246,31.469217561932794,22
Diamond Princess,2020-04-04,712,0,NA,NA,NA,619,11,82,1.544943820224719,NA,86.93820224719101,0
Djibouti,2020-04-04,50,1,988,43,79,8,0,42,0,0,16,0
Dominica,2020-04-04,14,2,71986,96,74,0,0,14,0,0,0,0
Dominican Republic,2020-04-04,1488,0,10847910,225,85,16,68,1404,4.56989247311828,6.268488584437002e-4,1.0752688172043012,0
